id,title,description,link,image_link,additional_image_link,availability,price,sale_price,sale_price_effective_date,google_product_category,brand,MPN,condition,age_group,color,gender,material,size,store_code
001-115-02490,18kyg/yellow Lady's Band Plain,4.8mm Snake Band.001 115 02490 117204 X 18kyg Yellow Gold  rosy Blue Plain  lady's Band Ladys  lady ,https://www.ltdenny.com/shop/001-115-02490,https://s4.v360.in/images/company/308/imaged/001-115-02490/bA29.jpg,https://s4.v360.in/images/company/308/imaged/001-115-02490/bA31.jpg,in stock,1285,,,200,LTDenny,117204-X,new,adult,Yellow,female,18KYG,6.5,515
001-140-01272,"Platinum/white Engagement Ring Pave Set With Diamond,zironcium",7 X 8.9mm.001 140 01272 Ht2612cu9x7 Platinum White Platinum  tacori Pave  engagement Ring,https://www.ltdenny.com/shop/001-140-01272,https://s4.v360.in/images/company/308/imaged/001-140-01272/bA49.jpg,https://s4.v360.in/images/company/308/imaged/001-140-01272/bA51.jpg,in stock,13890,,,200,Tacori,HT2612CU9X7,new,adult,White,female,platinum,6.25,515
001-110-00865,18kwg/white Gent's Band Diamond Set With Diamond,Gent's 18 Karat Men's Wedding Band Size 10.001 110 00865 126 5d 18kwg White Gold  tacori Diamond  gent's Band Men  men's  mens  male  gents  gent ,https://www.ltdenny.com/shop/001-110-00865,https://s4.v360.in/images/company/308/imaged/001-110-00865/bA13.jpg,https://s4.v360.in/images/company/308/imaged/001-110-00865/bA15.jpg,in stock,4430,,,200,Tacori,126-5d,new,adult,White,male,18KWG,10,515
001-115-02495,Platinum/white Lady's Band Eternity Set With Diamond,"Lady's Ring, Platinum, Eternity Band By Beverly K,, Bezel Set With 10 Round Brilliant Cut Diamonds And Bead Set With 30 Round Brilliant Cut Diamonds.  the Diamonds Weigh .56 Carat Total Weight.  the Color Is G H And The Clarity Is Vs, By Gia Standards.  (.001 115 02495 Pr10027 D,d Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ",https://www.ltdenny.com/shop/001-115-02495,https://s4.v360.in/images/company/308/imaged/001-115-02495/bA67.jpg,https://s4.v360.in/images/company/308/imaged/001-115-02495/bA69.jpg,in stock,3310,,,200,BeverleyK,"PR10027-D,D",new,adult,White,female,platinum,6.5,515
001-140-01279,"Platinum/white Engagement Ring Pave Set With Diamond,zironcium",.41ct Solid Bottom.001 140 01279 Ht2553rd7.5 Platinum White Platinum  tacori Pave  engagement Ring,https://www.ltdenny.com/shop/001-140-01279,https://s4.v360.in/images/company/308/imaged/001-140-01279/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-140-01279/bA3.jpg,out of stock,5780,,,200,Tacori,HT2553RD7.5,new,adult,White,female,platinum,6.25,515
001-110-00875,18kwg/white Gent's Band Metal,Gent's 18kwg Men's Wedding Band Size 9 Length 8.001 110 00875 Cfw158303 18kwg White Gold  benchmark Metal  gent's Band Men  men's  mens  male  gents  gent ,https://www.ltdenny.com/shop/001-110-00875,https://s4.v360.in/images/company/308/imaged/001-110-00875/bA27.jpg,https://s4.v360.in/images/company/308/imaged/001-110-00875/bA29.jpg,in stock,1740,,,200,Benchmark,CFW158303,new,adult,White,male,18KWG,9,515
001-115-02501,18kyg/yellow Lady's Band Plain,"2mm Square Stackable Band.001 115 02501 Wb2501ly 18kyg Yellow Gold  jfa Designs, Inc. Plain  lady's Band Ladys  lady ",https://www.ltdenny.com/shop/001-115-02501,https://s4.v360.in/images/company/308/imaged/001-115-02501/bA25.jpg,https://s4.v360.in/images/company/308/imaged/001-115-02501/bA27.jpg,in stock,800,,,200,LTDenny,WB2501LY,new,adult,Yellow,female,18KYG,6,515
001-140-01285,"Platinum/white Engagement Ring Pave Set With Diamond,zironcium",6.3 6.7.001 140 01285 2644pr6.51/2s Platinum White Platinum  tacori Pave  engagement Ring,https://www.ltdenny.com/shop/001-140-01285,https://s4.v360.in/images/company/308/imaged/001-140-01285/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-140-01285/bA3.jpg,out of stock,8430,,,200,Tacori,2644PR6.51/2S,new,adult,White,female,platinum,6.25,515
001-110-00880,Platinum/white Gent's Band Diamond Set With Diamond,".23ct Princess.001 110 00880 Princessgentsband Platinum White Platinum  techform, L.l.c. Diamond  gent's Band Men  men's  mens  male  gents  gent ",https://www.ltdenny.com/shop/001-110-00880,https://s4.v360.in/images/company/308/imaged/001-110-00880/bA85.jpg,https://s4.v360.in/images/company/308/imaged/001-110-00880/bA87.jpg,in stock,2500,,,200,LTDenny,PrincessGentsBand,new,adult,White,male,platinum,9.25,515
001-115-02506,"Platinum/white Lady's Band Eternity Set With Sapphire,diamond",".22cttw Sapp. & .08cttw Dia. Band.001 115 02506 Pr706 D,s Platinum White Platinum  beverleyk Eternity  lady's Band Ladys  lady ",https://www.ltdenny.com/shop/001-115-02506,https://s4.v360.in/images/company/308/imaged/001-115-02506/bA1.jpg,https://s4.v360.in/images/company/308/imaged/001-115-02506/bA3.jpg,in stock,2240,,,200,BeverleyK,"PR706-D,S",new,adult,White,female,platinum,6.5,515
001-110-00886,Tungsten/white Gent's Band Metal,Gent's Men's Wedding Band Size 8.5 Length 6.001 110 00886 Cf66416tg Tungsten White Tungsten  benchmark Metal  gent's Band Men  men's  mens  male  gents  gent ,https://www.ltdenny.com/shop/001-110-00886,https://s4.v360.in/images/company/308/imaged/001-110-00886/bA37.jpg,https://s4.v360.in/images/company/308/imaged/001-110-00886/bA39.jpg,in stock,500,,,200,Benchmark,CF66416TG,new,adult,White,male,Tungsten,8.5,515
001-140-01296,"Platinum/white Engagement Ring Vintage Set With Diamond,sapphire,zironcium",.10ct Ttw D1ia.001 140 01296 P19 6sap Platinum White Platinum  varna Vintage  engagement Ring,https://www.ltdenny.com/shop/001-140-01296,https://s4.v360.in/images/company/308/imaged/001-140-01296/bA65.jpg,https://s4.v360.in/images/company/308/imaged/001-140-01296/bA67.jpg,in stock,4520,,,200,LTDenny,P19-6SAP,new,adult,White,female,platinum,6.5,515
